cv_id,job_family,coverage_obligatorias,coverage_deseables,experiencia_ratio,educacion_match,similitud_semantica,label,anios_experiencia,nivel_educativo,universidad_tier,brecha_laboral_meses,n_skills_detectadas,n_palabras_cv
729,analista_ciberseguridad,1.0,0.5,0.0,0.5,0.4069176912307739,1,0.0,tecnico,top,0,8,53
730,analista_ciberseguridad,0.0,0.0,0.5,0.5,0.49459749460220337,0,1.0,tecnico,top,0,4,28
731,analista_ciberseguridad,0.3333333333333333,0.25,0.0,1.0,0.5311325788497925,0,0.0,pregrado,top,0,4,41
732,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.6455262899398804,0,1.0,posgrado,top,0,3,40
733,analista_ciberseguridad,1.0,0.75,1.5,0.5,0.38960641622543335,1,3.0,tecnico,top,0,8,37
734,analista_ciberseguridad,1.0,0.25,1.0,1.0,0.653411865234375,1,2.0,pregrado,top,12,7,68
735,analista_ciberseguridad,1.0,1.0,0.5,1.0,0.35624581575393677,1,1.0,pregrado,top,0,11,46
736,analista_ciberseguridad,0.6666666666666666,0.25,1.0,1.0,0.3962101936340332,1,2.0,posgrado,top,0,7,42
737,analista_ciberseguridad,0.6666666666666666,0.25,0.5,1.0,0.4460674524307251,1,1.0,pregrado,top,0,7,42
738,analista_ciberseguridad,0.3333333333333333,0.25,0.0,0.5,0.5498644113540649,0,0.0,tecnico,top,0,5,43
739,analista_ciberseguridad,0.3333333333333333,0.25,1.0,0.5,0.5354719758033752,0,2.0,tecnico,top,0,3,43
740,analista_ciberseguridad,1.0,1.0,1.0,1.0,0.4706830382347107,1,2.0,pregrado,top,12,11,65
741,analista_ciberseguridad,0.3333333333333333,0.25,1.0,1.0,0.5447381138801575,0,2.0,posgrado,top,0,4,35
742,analista_ciberseguridad,0.3333333333333333,0.5,0.0,1.0,0.5843125581741333,0,0.0,pregrado,top,0,5,42
743,analista_ciberseguridad,0.3333333333333333,0.0,1.0,1.0,0.5476107597351074,0,2.0,pregrado,top,0,3,37
744,analista_ciberseguridad,1.0,0.25,1.0,1.0,0.5178495049476624,1,2.0,pregrado,top,0,5,45
745,analista_ciberseguridad,1.0,0.75,1.5,1.0,0.40651267766952515,1,3.0,pregrado,top,24,8,68
746,analista_ciberseguridad,1.0,0.25,1.5,0.5,0.5750800371170044,1,5.0,tecnico,top,0,6,38
747,analista_ciberseguridad,1.0,0.5,0.0,0.5,0.4782067537307739,1,0.0,tecnico,top,0,7,51
748,analista_ciberseguridad,0.3333333333333333,0.0,0.0,0.0,0.4588852822780609,0,0.0,ninguno,desconocida,0,2,24
749,analista_ciberseguridad,0.3333333333333333,0.25,1.0,0.5,0.5999419093132019,0,2.0,tecnico,top,0,5,44
750,analista_ciberseguridad,0.6666666666666666,0.25,0.5,0.5,0.4815073609352112,0,1.0,tecnico,top,0,4,42
751,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.45531266927719116,0,1.0,pregrado,top,0,5,47
752,analista_ciberseguridad,0.3333333333333333,0.25,1.0,1.0,0.6335283517837524,0,2.0,pregrado,top,0,5,45
753,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.5719878673553467,0,1.0,pregrado,top,0,2,33
754,analista_ciberseguridad,0.6666666666666666,0.5,1.5,1.0,0.4430336654186249,1,3.0,posgrado,top,0,7,37
755,analista_ciberseguridad,0.3333333333333333,0.0,1.0,1.0,0.35984164476394653,0,2.0,posgrado,top,0,3,30
756,analista_ciberseguridad,1.0,0.25,0.5,0.0,0.4302850067615509,0,1.0,ninguno,desconocida,0,8,30
757,analista_ciberseguridad,0.6666666666666666,0.25,0.5,1.0,0.4275660216808319,0,1.0,posgrado,top,0,4,30
758,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.41972869634628296,0,1.0,pregrado,top,0,5,44
759,analista_ciberseguridad,1.0,1.0,1.0,1.0,0.5031464099884033,1,2.0,posgrado,top,0,8,41
760,analista_ciberseguridad,0.0,0.5,0.5,1.0,0.49445563554763794,0,1.0,pregrado,top,0,5,55
761,analista_ciberseguridad,0.0,0.0,1.5,1.0,0.39693835377693176,0,4.0,pregrado,top,0,3,40
762,analista_ciberseguridad,0.3333333333333333,0.0,1.5,1.0,0.44419485330581665,0,5.0,posgrado,top,0,5,42
763,analista_ciberseguridad,1.0,1.0,0.0,1.0,0.620579719543457,1,0.0,posgrado,top,0,11,55
764,analista_ciberseguridad,0.0,0.0,0.0,1.0,0.3877020478248596,0,0.0,pregrado,top,0,4,42
765,analista_ciberseguridad,0.3333333333333333,0.0,1.5,1.0,0.4800586700439453,0,3.0,posgrado,top,0,4,42
766,analista_ciberseguridad,0.3333333333333333,0.0,0.0,1.0,0.6086819171905518,0,0.0,pregrado,top,0,5,45
767,analista_ciberseguridad,0.0,0.5,1.5,1.0,0.5121237635612488,0,3.0,pregrado,top,12,3,63
768,analista_ciberseguridad,0.3333333333333333,0.5,1.5,1.0,0.3314175605773926,0,3.0,pregrado,top,0,7,42
769,analista_ciberseguridad,1.0,0.25,0.5,0.5,0.5266743898391724,1,1.0,tecnico,top,0,5,41
770,analista_ciberseguridad,1.0,1.0,0.5,0.0,0.6754193902015686,1,1.0,ninguno,desconocida,0,9,47
771,analista_ciberseguridad,0.3333333333333333,0.25,0.5,1.0,0.4900994300842285,0,1.0,pregrado,top,0,4,49
772,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.5207579135894775,0,1.0,pregrado,top,0,4,26
773,analista_ciberseguridad,0.3333333333333333,0.5,0.0,0.0,0.6339036226272583,0,0.0,ninguno,desconocida,0,4,30
774,analista_ciberseguridad,0.3333333333333333,0.0,0.0,1.0,0.5173019170761108,0,0.0,pregrado,top,0,4,34
775,analista_ciberseguridad,0.0,0.0,0.5,1.0,0.5565986633300781,0,1.0,pregrado,top,0,1,29
776,analista_ciberseguridad,1.0,0.25,1.5,1.0,0.5063823461532593,1,3.0,pregrado,top,0,6,37
777,analista_ciberseguridad,0.6666666666666666,1.0,1.5,0.0,0.5120996236801147,1,3.0,ninguno,desconocida,24,9,55
778,analista_ciberseguridad,0.0,0.0,0.0,1.0,0.5076526403427124,0,0.0,pregrado,top,0,4,36
779,analista_ciberseguridad,0.6666666666666666,0.5,0.0,1.0,0.478843092918396,0,0.0,pregrado,top,0,7,45
780,analista_ciberseguridad,0.3333333333333333,0.5,0.5,0.5,0.48014122247695923,0,1.0,tecnico,top,0,7,42
781,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.47198742628097534,0,1.0,pregrado,top,0,4,25
782,analista_ciberseguridad,0.3333333333333333,0.0,1.5,0.5,0.578819751739502,0,4.0,tecnico,top,0,3,39
783,analista_ciberseguridad,0.3333333333333333,0.5,1.5,1.0,0.4223769009113312,1,3.0,pregrado,top,0,7,38
784,analista_ciberseguridad,1.0,0.5,1.5,0.5,0.448317289352417,1,5.0,tecnico,top,12,8,65
785,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.4745590090751648,0,1.0,pregrado,top,0,5,36
786,analista_ciberseguridad,0.3333333333333333,0.25,1.5,0.0,0.3805142045021057,0,4.0,ninguno,desconocida,12,5,51
787,analista_ciberseguridad,1.0,0.75,0.5,1.0,0.4153239130973816,1,1.0,pregrado,top,0,10,45
788,analista_ciberseguridad,0.0,0.0,1.5,1.0,0.4583895206451416,0,3.0,pregrado,top,0,1,29
789,analista_ciberseguridad,0.3333333333333333,0.0,1.0,1.0,0.5073014497756958,0,2.0,pregrado,top,0,5,37
790,analista_ciberseguridad,0.3333333333333333,0.5,0.5,0.5,0.5420167446136475,0,1.0,tecnico,top,0,4,38
791,analista_ciberseguridad,0.0,0.25,1.5,1.0,0.29389870166778564,0,3.0,pregrado,top,0,2,43
792,analista_ciberseguridad,1.0,0.25,0.5,1.0,0.4459511637687683,1,1.0,pregrado,top,0,7,39
793,analista_ciberseguridad,0.6666666666666666,1.0,1.0,1.0,0.49171364307403564,1,2.0,posgrado,top,0,8,43
794,analista_ciberseguridad,0.0,0.0,0.5,1.0,0.44469672441482544,0,1.0,posgrado,top,0,4,36
795,analista_ciberseguridad,0.0,0.0,0.0,1.0,0.3309743404388428,0,0.0,pregrado,top,0,3,43
796,analista_ciberseguridad,0.3333333333333333,0.5,1.5,1.0,0.5767858624458313,0,5.0,pregrado,top,12,4,58
797,analista_ciberseguridad,0.3333333333333333,0.25,0.5,1.0,0.40419554710388184,0,1.0,posgrado,top,0,5,42
798,analista_ciberseguridad,0.0,0.25,0.5,0.0,0.5062512159347534,0,1.0,ninguno,desconocida,0,3,28
799,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.456462025642395,0,1.0,pregrado,top,0,3,31
800,analista_ciberseguridad,0.3333333333333333,0.0,0.5,0.5,0.37904471158981323,0,1.0,tecnico,top,0,4,28
801,pentester,0.5,0.3333333333333333,1.0,1.0,0.49689674377441406,1,2.0,posgrado,top,0,6,42
802,pentester,0.5,0.0,0.5,1.0,0.44922348856925964,0,1.0,posgrado,top,0,4,30
803,pentester,1.0,0.3333333333333333,1.0,1.0,0.5668120384216309,1,2.0,posgrado,top,0,6,41
804,pentester,0.5,0.3333333333333333,0.0,1.0,0.5008231401443481,0,0.0,pregrado,top,0,4,54
805,pentester,1.0,0.3333333333333333,1.5,0.0,0.6090129613876343,0,3.0,ninguno,desconocida,0,7,36
806,pentester,0.5,0.3333333333333333,1.0,1.0,0.5135548114776611,0,2.0,pregrado,top,0,7,41
807,pentester,0.25,0.0,0.0,0.0,0.4483907222747803,0,0.0,ninguno,desconocida,0,5,38
808,pentester,1.0,1.0,0.0,0.0,0.6336032152175903,1,0.0,ninguno,desconocida,0,8,35
809,pentester,1.0,0.3333333333333333,1.5,1.0,0.5189791321754456,1,4.0,pregrado,top,12,8,64
810,pentester,0.75,0.6666666666666666,1.5,1.0,0.620381236076355,1,4.0,pregrado,top,0,7,45
811,pentester,0.5,0.3333333333333333,0.5,0.0,0.4109896421432495,0,1.0,ninguno,desconocida,0,4,30
812,pentester,0.25,0.3333333333333333,0.0,1.0,0.4373607039451599,0,0.0,pregrado,top,0,4,43
813,pentester,1.0,0.3333333333333333,1.5,1.0,0.5100187063217163,1,4.0,pregrado,top,0,9,51
814,pentester,0.5,0.0,0.5,1.0,0.520703136920929,0,1.0,posgrado,top,0,4,33
815,pentester,0.75,0.3333333333333333,1.5,0.5,0.5117632150650024,1,3.0,tecnico,top,0,8,48
816,pentester,0.5,0.0,1.5,1.0,0.4227355122566223,0,5.0,pregrado,top,0,6,42
817,pentester,0.5,0.3333333333333333,0.5,1.0,0.5552544593811035,0,1.0,posgrado,top,0,5,37
818,pentester,0.0,0.0,1.5,1.0,0.3673168122768402,0,3.0,pregrado,top,0,1,25
819,pentester,0.0,0.0,1.0,1.0,0.3703276813030243,0,2.0,pregrado,top,0,1,32
820,pentester,0.5,0.3333333333333333,0.5,0.5,0.48678058385849,0,1.0,tecnico,top,0,4,42
821,pentester,0.0,0.0,0.5,0.0,0.32646769285202026,0,1.0,ninguno,desconocida,0,1,19
822,pentester,1.0,0.3333333333333333,0.0,0.5,0.4651559293270111,0,0.0,tecnico,top,0,8,46
823,pentester,0.5,0.3333333333333333,1.0,1.0,0.3050369322299957,1,2.0,pregrado,top,0,6,51
824,pentester,0.75,0.3333333333333333,0.0,0.5,0.551457405090332,0,0.0,tecnico,top,0,6,38
825,pentester,1.0,0.6666666666666666,1.5,0.5,0.6143203377723694,1,3.0,tecnico,top,0,10,50
826,pentester,0.0,0.0,1.5,0.5,0.3699359893798828,0,3.0,tecnico,top,12,3,53
827,pentester,0.25,0.0,0.5,1.0,0.3092004656791687,0,1.0,pregrado,top,0,5,38
828,pentester,0.5,0.3333333333333333,0.0,1.0,0.5464541912078857,0,0.0,pregrado,top,0,5,48
829,pentester,1.0,1.0,0.0,1.0,0.5976400375366211,1,0.0,pregrado,top,0,10,51
830,pentester,1.0,0.3333333333333333,0.5,0.5,0.629583477973938,0,1.0,tecnico,top,0,9,50
831,pentester,0.25,0.0,0.5,1.0,0.4849127233028412,0,1.0,posgrado,top,0,6,48
832,pentester,0.25,0.3333333333333333,0.5,1.0,0.5682562589645386,0,1.0,pregrado,top,0,6,38
833,pentester,0.25,0.3333333333333333,1.5,0.5,0.489565908908844,0,5.0,tecnico,top,12,4,57
834,pentester,0.75,0.6666666666666666,0.5,1.0,0.53878253698349,1,1.0,pregrado,top,0,6,43
835,pentester,0.25,0.3333333333333333,1.5,1.0,0.5193125009536743,0,3.0,pregrado,top,12,4,62
836,pentester,1.0,0.6666666666666666,0.5,1.0,0.47496265172958374,1,1.0,pregrado,top,0,8,40
837,pentester,1.0,0.3333333333333333,0.5,1.0,0.54784095287323,1,1.0,pregrado,top,0,9,51
838,pentester,1.0,1.0,0.0,1.0,0.6262304782867432,1,0.0,pregrado,top,0,8,51
839,pentester,0.5,0.0,0.0,1.0,0.38691532611846924,0,0.0,pregrado,top,0,3,43
840,pentester,0.5,0.3333333333333333,1.0,0.5,0.4575861692428589,0,2.0,tecnico,top,12,3,66
841,pentester,0.5,0.0,1.5,1.0,0.5633952617645264,0,4.0,pregrado,top,24,5,55
842,pentester,0.75,0.3333333333333333,1.5,0.5,0.39981862902641296,1,3.0,tecnico,top,0,5,43
843,pentester,0.5,0.3333333333333333,1.0,1.0,0.5903719663619995,1,2.0,pregrado,top,12,4,56
844,pentester,1.0,1.0,1.5,0.5,0.6720064282417297,1,4.0,tecnico,top,0,9,47
845,pentester,1.0,0.6666666666666666,1.5,0.0,0.6685954332351685,1,3.0,ninguno,desconocida,0,8,35
846,pentester,0.25,0.0,1.5,0.0,0.4957129955291748,0,3.0,ninguno,desconocida,24,2,36
847,pentester,0.25,0.3333333333333333,1.0,1.0,0.6148912906646729,0,2.0,posgrado,top,0,4,45
848,pentester,0.0,0.0,1.0,1.0,0.35769569873809814,0,2.0,pregrado,top,12,1,41
849,pentester,0.75,0.3333333333333333,1.0,0.5,0.549433708190918,0,2.0,tecnico,top,0,5,41
850,pentester,0.5,0.3333333333333333,0.0,1.0,0.6343869566917419,0,0.0,pregrado,top,0,7,53
851,pentester,0.0,0.0,0.5,1.0,0.4950215220451355,0,1.0,posgrado,top,0,4,43
852,pentester,0.5,0.3333333333333333,0.0,1.0,0.35212770104408264,0,0.0,pregrado,top,0,4,47
853,pentester,1.0,0.6666666666666666,0.5,1.0,0.5281234383583069,1,1.0,pregrado,top,0,11,49
854,pentester,1.0,0.6666666666666666,0.5,0.5,0.5504787564277649,1,1.0,tecnico,top,0,8,41
855,pentester,1.0,0.3333333333333333,1.5,1.0,0.6028897762298584,1,5.0,pregrado,top,0,7,52
856,pentester,1.0,0.3333333333333333,1.5,0.0,0.4804219603538513,0,3.0,ninguno,desconocida,0,8,34
857,pentester,1.0,0.3333333333333333,1.5,1.0,0.5692229866981506,1,4.0,posgrado,top,0,9,52
858,pentester,0.25,0.0,1.5,0.0,0.3715173602104187,0,4.0,ninguno,desconocida,0,3,32
859,pentester,0.75,0.6666666666666666,1.5,1.0,0.580952525138855,0,3.0,pregrado,top,12,7,61
860,pentester,0.25,0.0,0.0,1.0,0.4036547541618347,0,0.0,pregrado,top,0,4,48
861,pentester,0.5,0.0,0.5,0.5,0.44178032875061035,0,1.0,tecnico,top,0,4,41
862,pentester,0.5,0.0,1.0,1.0,0.39378678798675537,0,2.0,pregrado,top,12,6,60
863,pentester,0.0,0.0,0.5,1.0,0.26250070333480835,0,1.0,pregrado,top,0,2,32
864,pentester,0.5,0.0,1.5,1.0,0.34849753975868225,0,3.0,posgrado,top,12,6,68
865,pentester,0.0,0.0,0.0,0.5,0.32359418272972107,0,0.0,tecnico,top,0,5,46
866,pentester,0.5,0.3333333333333333,1.0,1.0,0.6480337381362915,1,2.0,pregrado,top,12,6,50
867,pentester,0.25,0.0,1.5,1.0,0.5822441577911377,0,4.0,pregrado,top,12,3,48
868,pentester,0.5,0.0,1.5,1.0,0.40185093879699707,0,5.0,pregrado,top,0,4,34
869,pentester,0.5,0.0,1.0,0.5,0.35229477286338806,0,2.0,tecnico,top,0,5,35
870,pentester,0.5,0.3333333333333333,1.5,1.0,0.5327503085136414,0,3.0,pregrado,top,0,6,46
871,pentester,0.5,0.3333333333333333,0.0,1.0,0.4671401381492615,0,0.0,pregrado,top,0,5,41
872,pentester,1.0,0.6666666666666666,1.0,1.0,0.46307650208473206,1,2.0,pregrado,top,0,9,55
873,pentester,0.25,0.3333333333333333,0.5,0.5,0.558479905128479,0,1.0,tecnico,top,0,3,36
874,pentester,1.0,0.3333333333333333,1.0,1.0,0.6170927286148071,1,2.0,pregrado,top,0,8,50
875,pentester,1.0,0.6666666666666666,1.5,1.0,0.6117987632751465,1,3.0,pregrado,top,0,10,54
876,pentester,0.0,0.0,1.0,0.0,0.24517756700515747,0,2.0,ninguno,desconocida,0,2,12
877,pentester,0.25,0.3333333333333333,0.5,1.0,0.3475865423679352,0,1.0,pregrado,top,0,6,37
878,pentester,0.5,0.0,0.5,0.5,0.4285716712474823,0,1.0,tecnico,top,0,4,36
879,pentester,1.0,1.0,1.0,1.0,0.6757782697677612,1,2.0,pregrado,top,0,9,48
880,pentester,0.5,0.0,1.5,1.0,0.47935160994529724,0,5.0,pregrado,top,0,3,45
881,pentester,0.0,0.0,1.0,0.5,0.3620670437812805,0,2.0,tecnico,top,0,2,38
882,pentester,0.5,0.0,0.0,1.0,0.29473626613616943,0,0.0,pregrado,top,0,6,45
883,pentester,1.0,1.0,1.0,1.0,0.6557722091674805,1,2.0,pregrado,top,24,11,70
884,pentester,0.25,0.0,1.5,1.0,0.5818067193031311,0,3.0,pregrado,top,0,5,46
885,pentester,0.75,0.6666666666666666,1.0,1.0,0.5712069272994995,1,2.0,pregrado,top,0,7,47
886,pentester,1.0,0.3333333333333333,1.0,1.0,0.5286179780960083,1,2.0,pregrado,top,0,7,48
887,pentester,0.5,0.0,1.0,1.0,0.5976184606552124,0,2.0,pregrado,top,0,5,41
888,pentester,0.25,0.0,1.0,1.0,0.5376071929931641,0,2.0,pregrado,top,0,3,37
889,pentester,0.75,1.0,1.5,1.0,0.5479429960250854,1,5.0,pregrado,top,0,11,57
890,pentester,0.75,0.6666666666666666,0.0,0.5,0.5968565940856934,1,0.0,tecnico,top,0,8,50
891,pentester,0.25,0.0,0.0,1.0,0.45663222670555115,0,0.0,pregrado,top,0,2,37
892,pentester,0.75,0.3333333333333333,0.5,0.5,0.533161997795105,1,1.0,tecnico,top,0,5,45
893,pentester,0.0,0.0,0.5,0.5,0.22551055252552032,0,1.0,tecnico,top,0,3,25
894,pentester,1.0,0.6666666666666666,0.5,0.0,0.6294950246810913,1,1.0,ninguno,desconocida,0,7,35
895,pentester,0.0,0.0,1.5,1.0,0.40438956022262573,0,4.0,posgrado,top,12,4,49
896,pentester,0.0,0.0,1.0,0.0,0.33695316314697266,0,2.0,ninguno,desconocida,0,1,20
897,pentester,0.5,0.0,1.5,1.0,0.4373170733451843,0,4.0,pregrado,top,0,6,54
898,pentester,1.0,0.3333333333333333,1.5,1.0,0.5519782304763794,1,4.0,posgrado,top,0,8,48
899,pentester,0.0,0.0,0.0,1.0,0.49805745482444763,0,0.0,posgrado,top,0,2,39
900,pentester,0.75,0.6666666666666666,1.5,1.0,0.6641519665718079,1,4.0,pregrado,top,0,6,49
901,pentester,0.25,0.0,1.0,0.5,0.40014952421188354,0,2.0,tecnico,top,0,4,49
902,pentester,0.5,0.3333333333333333,0.0,0.5,0.4571791887283325,0,0.0,tecnico,top,0,6,36
903,pentester,0.0,0.0,1.0,1.0,0.37029480934143066,0,2.0,pregrado,top,0,1,33
904,pentester,0.25,0.0,0.5,1.0,0.4031729996204376,0,1.0,pregrado,top,0,3,38
905,pentester,0.25,0.0,0.5,0.5,0.3047023415565491,0,1.0,tecnico,top,0,4,33
906,pentester,0.5,0.0,0.0,1.0,0.4871581196784973,0,0.0,pregrado,top,0,5,47
907,pentester,0.5,0.0,1.0,0.5,0.4410233497619629,0,2.0,tecnico,top,0,5,42
908,pentester,0.5,0.0,0.5,1.0,0.3442859351634979,0,1.0,pregrado,top,0,5,39
909,pentester,1.0,1.0,1.5,1.0,0.6277053356170654,1,3.0,pregrado,top,0,9,52
910,pentester,1.0,1.0,1.5,1.0,0.5923440456390381,1,4.0,pregrado,top,24,12,68
911,pentester,0.0,0.0,0.0,1.0,0.30124086141586304,0,0.0,pregrado,top,0,4,37
912,pentester,0.25,0.0,1.0,1.0,0.47858041524887085,0,2.0,pregrado,top,0,2,38
913,pentester,0.0,0.0,1.5,1.0,0.3537721037864685,0,3.0,pregrado,top,0,1,28
914,pentester,1.0,1.0,1.0,1.0,0.6454874277114868,1,2.0,pregrado,top,0,10,50
915,pentester,1.0,1.0,1.5,1.0,0.6116495132446289,1,4.0,pregrado,top,0,11,45
916,pentester,0.5,0.3333333333333333,1.0,1.0,0.48871177434921265,1,2.0,posgrado,top,12,7,56
917,pentester,1.0,1.0,0.5,0.0,0.5292866230010986,1,1.0,ninguno,desconocida,0,11,34
918,pentester,1.0,0.3333333333333333,1.0,1.0,0.5092805027961731,1,2.0,pregrado,top,0,9,41
919,pentester,0.5,0.0,0.5,1.0,0.4339168667793274,0,1.0,posgrado,top,0,5,40
920,pentester,0.25,0.0,1.5,0.0,0.5402509570121765,0,3.0,ninguno,desconocida,0,3,26
921,pentester,0.5,0.3333333333333333,1.5,1.0,0.539143443107605,1,4.0,pregrado,top,0,6,41
922,pentester,0.0,0.0,0.5,0.0,0.3217335343360901,0,1.0,ninguno,desconocida,0,3,24
923,pentester,0.25,0.0,1.5,1.0,0.4489568769931793,0,3.0,pregrado,top,0,4,41
924,pentester,0.5,0.0,0.5,0.5,0.5744746923446655,0,1.0,tecnico,top,0,3,38
925,pentester,0.0,0.0,0.0,1.0,0.2764291763305664,0,0.0,posgrado,top,0,3,40
926,pentester,1.0,0.3333333333333333,1.5,1.0,0.6029592156410217,1,4.0,pregrado,top,0,8,45
927,pentester,1.0,0.3333333333333333,0.0,1.0,0.6060425639152527,1,0.0,pregrado,top,0,9,52
928,pentester,0.25,0.0,1.0,0.0,0.44376814365386963,0,2.0,ninguno,desconocida,0,2,29
929,pentester,0.25,0.0,0.0,1.0,0.36027634143829346,0,0.0,pregrado,top,0,2,37
930,pentester,0.5,0.3333333333333333,1.5,0.5,0.5139658451080322,0,3.0,tecnico,top,0,8,44
931,pentester,1.0,0.6666666666666666,1.0,1.0,0.5886502265930176,1,2.0,posgrado,top,0,9,42
932,pentester,1.0,1.0,0.0,0.5,0.6209534406661987,1,0.0,tecnico,top,0,8,44
933,pentester,0.75,0.3333333333333333,1.5,1.0,0.5320979356765747,1,5.0,posgrado,top,0,8,44
934,pentester,0.25,0.0,0.5,0.0,0.19701670110225677,0,1.0,ninguno,desconocida,0,4,28
935,pentester,0.75,0.6666666666666666,0.5,1.0,0.49692535400390625,1,1.0,posgrado,top,24,6,57
936,pentester,0.25,0.0,0.5,1.0,0.5930755138397217,0,1.0,pregrado,top,0,4,37
937,pentester,0.0,0.0,1.5,1.0,0.43605077266693115,0,4.0,pregrado,top,0,4,29
938,pentester,0.75,0.3333333333333333,1.5,1.0,0.5882050395011902,1,4.0,pregrado,top,0,8,48
939,pentester,0.0,0.0,0.5,1.0,0.3798898458480835,0,1.0,pregrado,top,0,2,27
940,pentester,0.0,0.0,1.0,0.5,0.2534271478652954,0,2.0,tecnico,top,0,2,39
941,pentester,1.0,0.3333333333333333,1.0,1.0,0.4891199469566345,1,2.0,pregrado,top,0,9,46
942,pentester,0.25,0.3333333333333333,1.0,0.5,0.5468917489051819,0,2.0,tecnico,top,0,4,36
943,pentester,0.25,0.0,1.5,1.0,0.3801354467868805,0,6.0,pregrado,top,0,4,47
944,pentester,0.25,0.0,1.0,0.0,0.42515063285827637,0,2.0,ninguno,desconocida,0,3,25
945,pentester,1.0,0.3333333333333333,1.0,0.0,0.45580756664276123,1,2.0,ninguno,desconocida,0,8,35
946,pentester,0.0,0.0,0.0,1.0,0.37446409463882446,0,0.0,pregrado,top,0,2,43
947,pentester,0.5,0.3333333333333333,0.5,1.0,0.45597970485687256,0,1.0,posgrado,top,0,7,41
948,pentester,0.25,0.0,1.0,0.5,0.4510989189147949,0,2.0,tecnico,top,0,4,36
949,pentester,0.75,1.0,1.5,1.0,0.400263249874115,1,5.0,pregrado,top,12,8,72
950,pentester,1.0,0.6666666666666666,0.0,1.0,0.600124180316925,1,0.0,pregrado,top,0,11,44
951,pentester,1.0,0.3333333333333333,1.0,1.0,0.5395725965499878,1,2.0,pregrado,top,12,10,69
952,pentester,0.25,0.0,0.5,0.5,0.38652971386909485,0,1.0,tecnico,top,0,5,42
953,pentester,1.0,1.0,1.5,1.0,0.7116001844406128,1,4.0,pregrado,top,0,12,55
954,pentester,1.0,0.6666666666666666,0.5,1.0,0.5551109313964844,1,1.0,pregrado,top,0,9,43
955,pentester,0.0,0.0,0.5,0.0,0.32503455877304077,0,1.0,ninguno,desconocida,0,3,25
956,pentester,0.0,0.0,1.0,0.5,0.34324949979782104,0,2.0,tecnico,top,12,2,48
957,pentester,0.75,0.3333333333333333,1.0,1.0,0.5363969802856445,1,2.0,posgrado,top,0,8,50
958,pentester,1.0,0.3333333333333333,0.5,0.0,0.5486867427825928,1,1.0,ninguno,desconocida,0,7,35
959,pentester,0.0,0.0,0.0,1.0,0.20038771629333496,0,0.0,pregrado,top,0,1,36
960,pentester,0.75,1.0,1.5,1.0,0.6012248992919922,1,3.0,pregrado,top,0,10,52
961,devops_engineer,0.0,0.0,1.5,1.0,0.4767528772354126,0,5.0,pregrado,top,0,3,40
962,devops_engineer,0.25,0.0,0.6666666666666666,1.0,0.3974263072013855,0,2.0,pregrado,top,0,4,42
963,devops_engineer,0.0,0.0,1.5,0.5,0.4995265007019043,0,5.0,tecnico,top,12,2,40
964,devops_engineer,0.0,0.0,0.3333333333333333,0.0,0.185068279504776,0,1.0,ninguno,desconocida,12,1,25
965,devops_engineer,0.0,0.0,1.3333333333333333,1.0,0.5362027883529663,0,4.0,posgrado,top,24,3,50
966,devops_engineer,0.5,0.0,0.6666666666666666,1.0,0.6667065620422363,0,2.0,posgrado,top,0,5,38
967,devops_engineer,0.75,0.75,0.6666666666666666,1.0,0.6522427797317505,1,2.0,pregrado,top,0,8,55
968,devops_engineer,0.75,1.0,0.3333333333333333,1.0,0.6444659233093262,1,1.0,posgrado,top,0,11,43
969,devops_engineer,1.0,0.75,1.3333333333333333,1.0,0.5991789102554321,1,4.0,pregrado,top,0,8,48
970,devops_engineer,0.25,0.0,0.0,0.5,0.46774187684059143,0,0.0,tecnico,top,0,2,39
971,devops_engineer,1.0,0.5,1.3333333333333333,1.0,0.5745686888694763,1,4.0,pregrado,top,0,11,44
972,devops_engineer,0.0,0.0,0.3333333333333333,1.0,0.5817405581474304,0,1.0,pregrado,top,0,2,35
973,devops_engineer,0.75,0.25,1.3333333333333333,1.0,0.6223658323287964,1,4.0,pregrado,top,0,6,37
974,devops_engineer,1.0,0.25,1.3333333333333333,0.0,0.5872174501419067,1,4.0,ninguno,desconocida,12,9,47
975,devops_engineer,0.5,0.0,0.6666666666666666,0.0,0.4654279947280884,0,2.0,ninguno,desconocida,0,4,22
976,devops_engineer,0.5,0.25,0.3333333333333333,0.5,0.5652470588684082,0,1.0,tecnico,top,0,7,47
977,devops_engineer,0.5,0.0,1.3333333333333333,0.5,0.39760899543762207,0,4.0,tecnico,top,0,4,41
978,devops_engineer,1.0,0.5,1.5,1.0,0.6046403646469116,1,5.0,pregrado,top,12,10,61
979,devops_engineer,1.0,0.5,1.0,1.0,0.6129993796348572,1,3.0,pregrado,top,0,9,52
980,devops_engineer,0.5,0.5,0.6666666666666666,1.0,0.42676472663879395,0,2.0,pregrado,top,0,7,47
